Sentiment,id,Date,Query,User,Tweet
4,1469314156,Tue Apr 07 05:59:12 PDT 2009,NO_QUERY,melbsurfer,Stayed home w/mom and the kids today (Spring Break)...What a nice cool day for FL this time of year 52?  41 for a low tonight in April? 
0,1998152715,Mon Jun 01 18:04:46 PDT 2009,NO_QUERY,bree_marchelle,I just paid $20 in tax on a $158 textbook. I am not a happy person! 
0,1986617079,Sun May 31 19:05:03 PDT 2009,NO_QUERY,Cherrim,wow everything is pissing me off right now. I feel like yelling at my sheets. I almost hope this is just PMS or something. 
4,1990873758,Mon Jun 01 05:56:17 PDT 2009,NO_QUERY,SusieSprinkle,@PandaMayhem RIGHT!  And toilets LOL  She comes every other week so I can just do a quick once over every day and it stays ok CLEAN FREAK 
0,1833446948,Sun May 17 23:18:51 PDT 2009,NO_QUERY,Trexamillion,@swarmichael dude. I'd love to but I'm so hungover .. Feeling poopie 
4,1468870215,Tue Apr 07 04:09:44 PDT 2009,NO_QUERY,likeAfirefly,I'm excited that I already found my roomie for next year! 
4,1970708669,Sat May 30 04:55:47 PDT 2009,NO_QUERY,zapamna,"@lilmarshmellow nothing.. gonna watch a movie wive ur sis and aisha, maybe jojo "
4,1686756858,Sun May 03 06:39:46 PDT 2009,NO_QUERY,VolcomVan,http://twitpic.com/4h7ry - Filou! my little dog 
4,1572890704,Mon Apr 20 22:55:40 PDT 2009,NO_QUERY,chi_yeah,Realised something last night. Good? It is to me 
0,1685687672,Sun May 03 01:34:09 PDT 2009,NO_QUERY,iiiiitsjenna,finally in my own bed. time for some Z's! wish I coulda stayed at corey's 
4,2070639971,Sun Jun 07 18:03:06 PDT 2009,NO_QUERY,ziiastarr,"@skylerhamby aww, i wish i felt bad about that! "
0,2217995494,Wed Jun 17 21:42:52 PDT 2009,NO_QUERY,kingkube,It's not so bad.  I just lost everything from November of 2008 to the present 
4,1880634809,Fri May 22 01:56:59 PDT 2009,NO_QUERY,blaxter,"we had 4 bots on our irc channel, now only two "
0,2062734987,Sun Jun 07 00:07:47 PDT 2009,NO_QUERY,pc11,Did go put in the end and now has a bad head  will I ever learn!!!!
0,1956287917,Thu May 28 21:33:42 PDT 2009,NO_QUERY,latuacantante03,I Don't Think I'm Gonna Be Able To Handle Not Seeing Jay Leno At 11:35 Every Week Night! I Feel So Old Meh!!! 
0,2228032538,Thu Jun 18 13:56:16 PDT 2009,NO_QUERY,vans14,doesnt feel good 
4,1964354876,Fri May 29 14:06:17 PDT 2009,NO_QUERY,briannajoelle,LIVE LAUGH LOVE LIE LEARN 
4,1880802216,Fri May 22 02:33:28 PDT 2009,NO_QUERY,totzkie,@Shontelle_Layne I think any color would fit your nails... but I'm sure you know very well what blends well in your outfit..  good Luck!
4,1835785634,Mon May 18 06:44:50 PDT 2009,NO_QUERY,Scottylass88,the weather is crap bring on summer 
4,1979731334,Sun May 31 04:16:38 PDT 2009,NO_QUERY,nesya,"being stalker again, but now, i know the circle  FUN!"
4,2174891513,Sun Jun 14 23:33:43 PDT 2009,NO_QUERY,cottagekeren,True blood season 2 
4,2016279094,Wed Jun 03 06:29:59 PDT 2009,NO_QUERY,spacejunkee,err. got scolded by my bro. saying that i should sleep early. wutda!! haha yahyah. sure i will.  haha
4,1564583004,Mon Apr 20 04:08:34 PDT 2009,NO_QUERY,stylva,It's definitely Monday today. My inbox keep pinging. I feel important 
0,2248740355,Fri Jun 19 21:06:22 PDT 2009,NO_QUERY,NayNays,We just got kicked off.  not fair. that was mean. 
0,1468229320,Tue Apr 07 00:25:33 PDT 2009,NO_QUERY,razlou,morning everyone!! still feeling poorly!   hope u all have a good day! x
4,1979647818,Sun May 31 03:56:30 PDT 2009,NO_QUERY,DanielaRipp,TOMORROW HANNAH MONTANA THE MOVIE !! I'm so excited 
4,1975407222,Sat May 30 15:05:32 PDT 2009,NO_QUERY,mia_ris,just bought an Yamaha CP-70 piano! Im so happy right now 
0,2065034297,Sun Jun 07 07:44:50 PDT 2009,NO_QUERY,SueB_,"@WelshDragon72 Really, have I been that naughty?  Guess I'll have to take my punishment then... *Sits sadly on step* "
0,1827401323,Sun May 17 10:37:59 PDT 2009,NO_QUERY,jazzwerewolf,"10k race today - which was short  - in 40:04 followed by a 5.1 mile recovery #run. Race was great though, came 4th."
0,2324057347,Thu Jun 25 02:10:26 PDT 2009,NO_QUERY,lillieouyoung,still stuck in mexico.. going crazy!!! i wanna go homeeeeeeeee to my rooomie.. 
0,2067453559,Sun Jun 07 12:22:15 PDT 2009,NO_QUERY,kittytangtang,Going to riverside to take the stupid math test 
4,1963413417,Fri May 29 12:41:11 PDT 2009,NO_QUERY,arikbenedek,@SeanMarler Be one. Dress  accordingly to the weather  great pic 4 u http://www.guso.com.fr/travail/homeguso/images/mime.gif
4,2064407451,Sun Jun 07 06:10:52 PDT 2009,NO_QUERY,Sassette,"@taylor_blue amazing! I forgot how much I love their music, had to pull CD's out, No Doubt back in CD rotation! "
0,1753770972,Sun May 10 03:21:34 PDT 2009,NO_QUERY,marwabasil,@therami are u seriouse?????????? :S my god i feel so guilty 
4,2003557094,Tue Jun 02 06:44:58 PDT 2009,NO_QUERY,steveberryman,"@ShaneFoxX all sorts and everything. jazz, latin, classical, indie, rock, show tunes, theme tunes, ska. i'm an easy going sort of guy "
0,2204037758,Wed Jun 17 01:09:44 PDT 2009,NO_QUERY,hilaryjp,@jiminthemorning Let's just shoot all smokers  (me being one of the awful people)
0,1993962054,Mon Jun 01 11:11:48 PDT 2009,NO_QUERY,falcon124,"Weather is not good for launching a hotair balloon - fog to the south of the city, rain coming down from the north - back to bed "
0,2194078449,Tue Jun 16 09:18:55 PDT 2009,NO_QUERY,ellikingsley,Crappy: can't make it to warped this year  Happy: i'm going to LA!
4,1694769233,Mon May 04 04:03:05 PDT 2009,NO_QUERY,Cory_Froomkin,Just a couple thoughts....was bored this morning 
0,2328445921,Thu Jun 25 09:35:25 PDT 2009,NO_QUERY,Pinkgasoline,@sonicreducer  that's why I always set my expectations really low. I hope things get better
4,1881282633,Fri May 22 04:11:41 PDT 2009,NO_QUERY,miomoe,@doubtless05 ...ung Kaichou wa Maid-sama 
0,1793397550,Thu May 14 02:32:15 PDT 2009,NO_QUERY,art2gee,@KerryHaggard I get that a lot. 
4,2047368715,Fri Jun 05 13:32:58 PDT 2009,NO_QUERY,sommeilika,@afonin �?поки 
0,1468765664,Tue Apr 07 03:37:02 PDT 2009,NO_QUERY,doylemb,Awww maaaaan its a beautiful day 
4,1792617626,Wed May 13 23:41:24 PDT 2009,NO_QUERY,CHACITY,@iamgeoffpope 
0,1985558281,Sun May 31 17:20:06 PDT 2009,NO_QUERY,mattfromseattle,"@revfry we are still over at my parents house, waiting for the birthday dinner to start. We won't be there in time "
0,2175363107,Mon Jun 15 00:46:45 PDT 2009,NO_QUERY,candie_ej,@hollyefronjonas so gorgeous!! i want the album now!! and taylor really needs a ew one. im experiencing withdrawal symptoms!! 
4,1963050936,Fri May 29 12:07:39 PDT 2009,NO_QUERY,Mechu,"So weve got MEtheory down, lets move on to practise, yes? "
4,1677056891,Sat May 02 00:16:25 PDT 2009,NO_QUERY,ladymaryann,@Nic0pic0 really? wow. idk if matt was disrespectful coz i honestly simply did not have THE INTEREST to read his interviews! ahehehe 
4,1990783839,Mon Jun 01 05:44:06 PDT 2009,NO_QUERY,FrustratdWriter,"Home now. All are safe, sound &amp; sleepy... and B can clearly already hear much better!  Thanks for all the well-wishes! #fb"
4,1551395061,Sat Apr 18 08:56:46 PDT 2009,NO_QUERY,lumalfoy,@girlofavalon The video is great but the audio isn't working well for me so I found on youtube! Alfie is a cute guy! Loved his portuguese 
4,2067879389,Sun Jun 07 13:07:02 PDT 2009,NO_QUERY,andrewpycroft,"@Omgkatie I'm doing it slowly, don't wanna be rude, I'm so sly  enjoy walking home today? lol"
0,1833653174,Sun May 17 23:59:58 PDT 2009,NO_QUERY,leafiness,"Man, I was so excited to be back at work after being sick for so long! But there's nothing to do "
4,1982182142,Sun May 31 10:41:34 PDT 2009,NO_QUERY,HawaiianLife,Paranoia make us do weird things to the outside observer... 
4,2069359640,Sun Jun 07 15:44:02 PDT 2009,NO_QUERY,mspecht,@RealBlackWidow yes it is addictive 
0,2058442540,Sat Jun 06 14:57:08 PDT 2009,NO_QUERY,abiveds,"Need a really good sleep to get rid of this headache I've had all day  looking forward to church tomorrow,hoping the rain stops tho!"
4,1827698325,Sun May 17 11:15:33 PDT 2009,NO_QUERY,AbigailN,Pinkberry in the city '09!!!!!!!!!! 
4,1969332069,Fri May 29 23:42:22 PDT 2009,NO_QUERY,Overcast,@Miss_Jubilee Hope I'm right. 
0,2056674279,Sat Jun 06 11:34:57 PDT 2009,NO_QUERY,matt_warner,"@drunkdaze But, for a moment there, I really thought I saw five "
4,1835852755,Mon May 18 06:53:09 PDT 2009,NO_QUERY,johnwaire,@jenniesloan1 couldn't agree more  think that's what enticed me to venture into the prime route with the 50 f/1.2.
0,2265076189,Sun Jun 21 05:43:38 PDT 2009,NO_QUERY,teenius,@Gloson Website doesn't work for me :S 
0,2001931730,Tue Jun 02 02:34:17 PDT 2009,NO_QUERY,Stephhollands,@taylorcassidy me too  but it looks awesome!!!
0,2012820816,Tue Jun 02 21:21:09 PDT 2009,NO_QUERY,chewysss,I'm currently bumming in the bio lab 
4,1564073391,Mon Apr 20 01:38:04 PDT 2009,NO_QUERY,englishtom,@jamiemarkwhite nice one mate  we'll have to meet up next time you are down this way!
0,2302103663,Tue Jun 23 16:20:36 PDT 2009,NO_QUERY,cookieemonstarr,@MeMandark it didn't work 
4,1880701613,Fri May 22 02:11:19 PDT 2009,NO_QUERY,charlie_elise,@stedavies I sure can - hello please!  I would tweet in Greek but the only word I know means 'dog!' Hope the demo goes great.
4,2018352787,Wed Jun 03 09:50:07 PDT 2009,NO_QUERY,moe_7210,This is &quot;my m8&quot; ... hum twitter very intresting!! my mak is AWSOME!!!! 
4,2003220074,Tue Jun 02 06:07:11 PDT 2009,NO_QUERY,fherchie,"@mulder8scully5 I was waiting for it to load. I thought it wasn't a banner lol but hey, its purrtyyy! "
4,1957617295,Fri May 29 01:03:40 PDT 2009,NO_QUERY,SimonBorgert,@deangroom what nowhere on Central Coast has ADSL2?  Move north - we have it on the North Coast  Don't know how I lived without it!
4,2190388964,Tue Jun 16 02:35:16 PDT 2009,NO_QUERY,irubear,seldom do you get rain in Mombasa but when it pours l do complain which is selfish considering majority love it me l just love sunshine 
0,1881931442,Fri May 22 05:52:58 PDT 2009,NO_QUERY,roxya,@JPGeoffrion By far the best game I played last year. I kinda fail as I bought Pata 2 a couple of months ago and haven't touched it 
4,2015029511,Wed Jun 03 03:28:52 PDT 2009,NO_QUERY,ei8th,I still want to buy a PS3. And if it's only for Hard Rain and God of War 3 
4,2069565472,Sun Jun 07 16:06:40 PDT 2009,NO_QUERY,WillReinier,@lelandstrott hey. Saw your tweet earlier. Hope you're well. 
4,2008177267,Tue Jun 02 13:44:15 PDT 2009,NO_QUERY,miss_tank,Only two more days of Finals!!! 
0,1999723707,Mon Jun 01 20:42:32 PDT 2009,NO_QUERY,Tara_pushedplay,"idk what i did to my pinky, but it's bothering me "
0,2202057390,Tue Jun 16 21:10:30 PDT 2009,NO_QUERY,johnny3rd,I just want a sign that will let me know its going to be alright. 
0,1557280236,Sun Apr 19 03:07:01 PDT 2009,NO_QUERY,herfigurefemale,Knees hurt again this morning. 
4,1551492312,Sat Apr 18 09:12:01 PDT 2009,NO_QUERY,Afikko,@eeqahjas sorry sister.. the only one in this world with both is me...  izzah is sooo lucky... 
0,2204276270,Wed Jun 17 01:47:28 PDT 2009,NO_QUERY,MissDaniellex,is gettin ready for her child development test 
0,2239729717,Fri Jun 19 08:53:53 PDT 2009,NO_QUERY,car_uh,Another long &amp; busy day @ work. I can't believe I dont have a day off until next Saturday! 
0,1996898352,Mon Jun 01 15:53:29 PDT 2009,NO_QUERY,optimuscupcake,oooh a night home alone. I think he realized today what I meant when I said I &quot;like&quot; him. Or he really just wants to &quot;be lazy&quot; tonight.  ?
0,1695731556,Mon May 04 06:49:23 PDT 2009,NO_QUERY,Sammiekins90,off to watch chloe and caden soo happy i havent seen them since tuesday stupid tummy flu  yay ... today
0,2258749002,Sat Jun 20 16:26:05 PDT 2009,NO_QUERY,1st_Time_Caller,@paraDylan And pay day is middle of next week 
0,2053725856,Sat Jun 06 05:30:45 PDT 2009,NO_QUERY,Kiminrainbows,"@Frekie Really cool. My own Kate really looked like the real one &lt;3 had to uninstall it again though, it made my computer reallyyy slow "
0,1557059188,Sun Apr 19 01:47:09 PDT 2009,NO_QUERY,ZaphodCamden,"Sunday morning, and I'm awake and drinking Red Bull. Once again my thoughts are not as nice as they should be "
0,1551617589,Sat Apr 18 09:31:48 PDT 2009,NO_QUERY,NYIslanders45,@AveryEmma I made it to 11:50 last night  and then I talked lol I suck..
0,1693653871,Sun May 03 23:17:02 PDT 2009,NO_QUERY,missweirdO14,@wulanhandayani  
0,2050497330,Fri Jun 05 18:46:31 PDT 2009,NO_QUERY,thetashas,"@mpeleides i didnt see your @ last night! obv, i wasnt at the party today  i wanted so badly to go but i couldnt walk!"
0,1836128765,Mon May 18 07:25:36 PDT 2009,NO_QUERY,jordenamber,@kimbarwee YAYYYYYYYYY!  im sooooooo bored! work later and my phones got no battery!  xo
0,2189653666,Tue Jun 16 00:33:36 PDT 2009,NO_QUERY,cassusriff,@drewberinger forget what you know... 
0,1835570442,Mon May 18 06:17:19 PDT 2009,NO_QUERY,aplewes,@RoseRusso  I'm sad you're leaving today. I'll miss you!
0,2002656605,Tue Jun 02 04:49:31 PDT 2009,NO_QUERY,kioty,Handy having Samaritans opposite for those dark days although i cant open the windows so quite safe 
4,1978640577,Sat May 30 23:59:43 PDT 2009,NO_QUERY,endofthelineXx,sooooo Rugby was fing awesome!!  Sunburnt face; Guys got 1st; We played a University team + Won one Lost one...  Good job ladies!
0,1970621528,Sat May 30 04:35:51 PDT 2009,NO_QUERY,frankie_alba,Just got back home. I watched Terminator.  It was okay.. Hahaha. Nuggets are out.. 
0,1955916585,Thu May 28 20:51:02 PDT 2009,NO_QUERY,julie1403,At my bffs. But I didn't get to see him tonight 
0,2050252905,Fri Jun 05 18:20:24 PDT 2009,NO_QUERY,kbray101,i've been working on this silly english project all day. it beats math for a while though  ugh
0,1751978758,Sat May 09 20:45:01 PDT 2009,NO_QUERY,MuzikMami,@youngrooksworld i'm tipsy myself.  Can't let me drive like this. 
4,2014593337,Wed Jun 03 02:02:46 PDT 2009,NO_QUERY,melstwitts,@FreeOperator thanks that's awesome! 
0,1974624283,Sat May 30 13:30:50 PDT 2009,NO_QUERY,Alska,@Angela_pk its swannies .. i know she won't care but it was a custom for another site that would  i drew my own hair .. i think i should
0,2053111866,Sat Jun 06 03:19:13 PDT 2009,NO_QUERY,twinklin_girl,I feel so bored and feel like my life is meaningless in many ways 
4,1972295546,Sat May 30 08:57:30 PDT 2009,NO_QUERY,ashleyhammou,"What an amazing night, it's my 17th birthday! "
0,1548836164,Fri Apr 17 22:07:19 PDT 2009,NO_QUERY,kpaintin,Day 1 of the MS150 cancelled!  And no camping in La Grange.    All I want to do is ride.
0,1835272691,Mon May 18 05:35:35 PDT 2009,NO_QUERY,ciara_sc,"@trishaforbes I hate moving house, still unpacking from our move a year ago  Have fun on friday!"
4,1962647794,Fri May 29 11:23:22 PDT 2009,NO_QUERY,yesitsNEIL,Good morning all. Ahhh... Overcast. My favorite weather. Cause U can either go pants or shorts. Supposed 2 be 72 tops here in Corona. 
0,2243869205,Fri Jun 19 14:00:23 PDT 2009,NO_QUERY,Rabrika,is at my other job until 11 
0,1963816365,Fri May 29 13:17:34 PDT 2009,NO_QUERY,Kerstin_Sichel,@CroSimpleMinds Only Tao in the summer?? That is not many 
0,1985798167,Sun May 31 17:47:36 PDT 2009,NO_QUERY,toofondofbooks,"@ErinHere I was able to chat with @DonLinn, but didn't see you! "
4,2169501740,Sun Jun 14 14:36:30 PDT 2009,NO_QUERY,PreppyPrincess,@SocialGraces101 Happy Birthday Miss Janice!  
4,2059613734,Sat Jun 06 17:17:08 PDT 2009,NO_QUERY,crazywritinfool,"@sockkpuppett  I thought it was really well-done, 3D and all. I bawled..."
0,1960144566,Fri May 29 07:29:42 PDT 2009,NO_QUERY,HelloPritty,Oh shit!  I forgot to eat! Grumble grumble. 
4,2181077863,Mon Jun 15 11:20:12 PDT 2009,NO_QUERY,kimt205,@sdpowers I' glad I could bring back memories !!! I plan to post more pictures later this week !! Thanks ! 
4,1771058681,Mon May 11 23:03:53 PDT 2009,NO_QUERY,Breyfann,@JaseyAllTimeLow post (Name of first pet &amp; street you grew up on)  for #twitterpornnames http://bit.ly/JJN3g
4,1981406596,Sun May 31 09:05:11 PDT 2009,NO_QUERY,tanijoy,@joulzil just saw ur @ reply and I love those 2 peeps dallas representing 
4,1556862936,Sun Apr 19 00:43:17 PDT 2009,NO_QUERY,taesuh,just got back from her first visit to the Odulio house 
0,2326536849,Thu Jun 25 07:10:27 PDT 2009,NO_QUERY,jkbrwn,I haven't slept in in a long time. 
4,1991548653,Mon Jun 01 07:14:20 PDT 2009,NO_QUERY,JanMM,"@markhallCC Oh...then you must hate Lowes...'cause I HATE WalMart but, always end up there to get what I need. "
4,2179474768,Mon Jun 15 09:09:13 PDT 2009,NO_QUERY,ElmerHurlstone,@kristisayles Your dad and I each have daughters named Kristi/Christy. We're obviously bright guys. 
4,2185625015,Mon Jun 15 17:39:46 PDT 2009,NO_QUERY,delightmistress,"@ki_rei lol, what? it sounds like a cute, fluffy dinosaur. yes, dinos can now be fluffy "
0,2177402286,Mon Jun 15 06:02:36 PDT 2009,NO_QUERY,OMGitsAddison,I am in the car and sad I have to leave the lake 
0,2190938061,Tue Jun 16 04:07:28 PDT 2009,NO_QUERY,Catthyta,getting ready to study geography..how boring is that? 
0,2178244717,Mon Jun 15 07:24:49 PDT 2009,NO_QUERY,southcitystudio,@CourtneyChesley Yesterday when I was mowing the grass I ran over some mint. Smelled soooo good! Grass makes me sneezy tho 
0,1976072558,Sat May 30 16:31:33 PDT 2009,NO_QUERY,xFraser,"Long, boring day. Tired... Needs sleep. Missing two people!  R &amp; S"
4,2055012635,Sat Jun 06 08:31:47 PDT 2009,NO_QUERY,9MMNINAROSS,@FireForce Good Morn-ting! Again 
0,2182540906,Mon Jun 15 13:18:27 PDT 2009,NO_QUERY,casimenner,at work wondering when i will lose my job like everyone else 
0,2183574891,Mon Jun 15 14:41:38 PDT 2009,NO_QUERY,andreeavelciu,"too tired, have to get ready for work tomorrow. now bf want's Tv off so no noise when sleeping "
4,1985839094,Sun May 31 17:52:11 PDT 2009,NO_QUERY,lisastarlynn,"@tracksforhire Oh, and thanks for the follow! "
0,2214206101,Wed Jun 17 16:24:59 PDT 2009,NO_QUERY,kacieryann,Watching the squid &amp; the whale with ben &amp; emily. My cheeks are pink from swimming so long w\o sunscreen 
0,2220967678,Thu Jun 18 04:24:12 PDT 2009,NO_QUERY,MelGriggs,how did i manage to leave with only ONE phone today?!?!  what the heck am i supposed to do without my blackberry allllllllll day
0,1834442129,Mon May 18 02:57:08 PDT 2009,NO_QUERY,RawrEli,Blahh I was woken up but an I'm why do I forget I'm signed on sometiimes?? 
4,1759541764,Sun May 10 19:26:34 PDT 2009,NO_QUERY,mekkanic,I found the perfect local arcade about 30 min   www.gamegalaxyarcade.com/arcade.
4,2174962442,Sun Jun 14 23:44:23 PDT 2009,NO_QUERY,candi_pants,@xxxxbettyxxxx ohhhh! I'm sure it didn't look that bad 
4,2002595973,Tue Jun 02 04:39:47 PDT 2009,NO_QUERY,cafulcura,@renedepaula Silencio no Twitter ? &quot;Continuous Partial Attention&quot;  http://www.lindastone.net/
4,1770895279,Mon May 11 22:33:20 PDT 2009,NO_QUERY,BakeMeUpLA,@veganhope In that case count me in! Woo! Desserts are my weakness 
0,2283786008,Mon Jun 22 13:04:00 PDT 2009,NO_QUERY,CherryBoom6789,Poor zoey was scared in the car !!  I felt bad for her !! LuveYouZoey !!
4,1983273576,Sun May 31 12:50:29 PDT 2009,NO_QUERY,IluvaVanquish,@LampshadeJungle Wow...sounds interesting. 
0,1998871560,Mon Jun 01 19:15:42 PDT 2009,NO_QUERY,freakx,Getting ready for bed... got to get up @ 5:05am 
4,1835768769,Mon May 18 06:42:41 PDT 2009,NO_QUERY,viamarisnyc,Happy Monday everyone! I had a great weekend upstate NY. Hope you'll have a great week 
4,2061198839,Sat Jun 06 20:22:44 PDT 2009,NO_QUERY,___DollFace,@vicioustrish http://twitpic.com/6syqt - awwww my doggie does that too 
0,2174519552,Sun Jun 14 22:43:31 PDT 2009,NO_QUERY,Chairman_B,@lefthandedsnail Not enough space in 180 words for &quot;Raced through her.&quot; 
0,2204285736,Wed Jun 17 01:49:00 PDT 2009,NO_QUERY,IsisSoSnewty,@djxklusive theres something in my eye !! ouchie and noones awake at my crib to help me 
4,1565540289,Mon Apr 20 07:00:00 PDT 2009,NO_QUERY,bcelenza,Tweetie's shortcuts for new tweets and the main window mean I pretty much never touch the mouse anymore.  Quicksilver = Love.
0,1564659282,Mon Apr 20 04:27:01 PDT 2009,NO_QUERY,juanitaw,@anne_brand Found it! But have no time to read it  http://tinyurl.com/clonhs
0,1834086658,Mon May 18 01:34:39 PDT 2009,NO_QUERY,misswired,I am sooo over sneezing. I've got a feeling that the cleaners on the weekend use something I'm allergic to. Mondays are not good for me. 
4,1988906846,Sun May 31 23:43:57 PDT 2009,NO_QUERY,fallinginfalls,@paramoreband ive not dyed it iv got red hair anyway  its just not as vibrant and i like josh 
0,2206072422,Wed Jun 17 05:57:29 PDT 2009,NO_QUERY,gemmadean,Also....I think I may have tynosynovitis 
0,2205318215,Wed Jun 17 04:28:30 PDT 2009,NO_QUERY,delirio1608,@ work 
4,1992580161,Mon Jun 01 08:59:11 PDT 2009,NO_QUERY,TinaS71,"@ColorblindFish oh my gosh, EVERYONE is talking about the stage, got me SO excited!!  25 days to GO!!  "
4,2056661791,Sat Jun 06 11:33:33 PDT 2009,NO_QUERY,xkacieee,Watching the sandlot 
4,1964651899,Fri May 29 14:34:51 PDT 2009,NO_QUERY,skrobertson,@melly16 a 16 takes to you to the greenhill's im like 2 minutes from there but an 18 or 20 takes you to the playbarn  okok. x
0,2061831345,Sat Jun 06 21:42:54 PDT 2009,NO_QUERY,jonasfreek,Hey I just came back from Darien lake it was fun!!! But the least fun was losing my moms phone in the thruway... 
0,2222673862,Thu Jun 18 07:17:53 PDT 2009,NO_QUERY,Monica_A_,Omg I want to cry I was put on hold to win the britney tickets all Kidd had to do was pick my phone line and he didn't 
0,1996043642,Mon Jun 01 14:26:48 PDT 2009,NO_QUERY,abysinia,"I wish internet speed here was more like driving haste here... wreckless. Unfortunately, it's stop and go surfing at 50kbps "
0,2000164628,Mon Jun 01 21:32:26 PDT 2009,NO_QUERY,emilylabuffle,Hmmmm... and not especially impressed 
0,1883021247,Fri May 22 07:52:42 PDT 2009,NO_QUERY,danielreardon,Spent the whole shift whilst at my computer staring at bags of Haribos!! Arghhhh... Trying to avoid the sugar rush!! 
4,1977221674,Sat May 30 20:25:12 PDT 2009,NO_QUERY,ayshanicole,buuuuuuut. i'm going to continue reading new moon. cause i love edward. gosh. i need to find me one of him. now that would be amazing  &lt;3
0,1832815208,Sun May 17 21:33:58 PDT 2009,NO_QUERY,oh_ree,I thought IT was overrated... and I just realized it's not 
0,2194956669,Tue Jun 16 10:29:11 PDT 2009,NO_QUERY,rosiethompson09,"you've always been this way since high school, flirtacious and quite loud ♪ i miss busted, best band ever  ♥"
0,1696123048,Mon May 04 07:39:27 PDT 2009,NO_QUERY,betsai,but i lost 
0,2055572335,Sat Jun 06 09:33:45 PDT 2009,NO_QUERY,reneetan,I don't like doing assignments that I don't understand. 
0,2174412322,Sun Jun 14 22:30:01 PDT 2009,NO_QUERY,TylerMatthew69,@Paigey_ omggg i said that once  stop lol i just said it cuz i beat u in basketball
4,1979608920,Sun May 31 03:47:00 PDT 2009,NO_QUERY,gemcruz,@mulder8scully 5 hi pet!!! 
0,2222130030,Thu Jun 18 06:32:25 PDT 2009,NO_QUERY,KickAssCaz,@Bailey_FF It's harsh times  Applied for like 12 jobs.....and not heard back from one of them...gayysss :/
0,2288759663,Mon Jun 22 19:34:55 PDT 2009,NO_QUERY,carolfrohlich,@LukePritch why the others don't have twitter?  want another conert :/ shit
4,1833020275,Sun May 17 22:04:50 PDT 2009,NO_QUERY,Cookleta,@IdolFanatic Good I'm glad lol.... Ya isn't it cute its a little chibi Adam 
0,2253613375,Sat Jun 20 08:27:46 PDT 2009,NO_QUERY,lmarasco69,"@TheStafford Well Michelle, have a fabulous Saturday, I am off to do what I love best.....Clean house...ugh "
4,2069900405,Sun Jun 07 16:44:09 PDT 2009,NO_QUERY,bozzlekid,found the best amp for only $100. definitely buying it. gili is the best salesman because it is hers. or at least it was... 
0,1968443306,Fri May 29 21:26:57 PDT 2009,NO_QUERY,nymetz3007,is /b/ down? 
4,1693630069,Sun May 03 23:11:52 PDT 2009,NO_QUERY,aHUFFfoSHO,just finished 1 of 4 papers due this week. faboosh. life right now = hell. but im soooo happy my boo visited me 
0,2303116008,Tue Jun 23 17:45:05 PDT 2009,NO_QUERY,MissKeila,Awww man Patti B. got voted off...I thought she was the underdog and was gonna win this thing! 
4,1770897674,Mon May 11 22:33:45 PDT 2009,NO_QUERY,CaliGirlEGirl,just got home from working out at the gym- and then went to the spa in my apartment complex- relaxing.... 
4,2061540262,Sat Jun 06 21:04:58 PDT 2009,NO_QUERY,ddcullen,@pikachou I love Taylor swift !!  let's agree to disagree on miley but be Taylor fans together haha
0,1993469548,Mon Jun 01 10:25:41 PDT 2009,NO_QUERY,DustinCW,I wish my neighbor's internet would cut back on 
4,1980928613,Sun May 31 08:01:07 PDT 2009,NO_QUERY,sandwichgirl24,@Trixy98 sure did  just hope the good weather stays with us ;D
4,2002972438,Tue Jun 02 05:36:01 PDT 2009,NO_QUERY,EveD,"@sheraan Thanks  Any apps that actually give time, instead of waste it? I'd pay for those..."
4,1985543018,Sun May 31 17:18:17 PDT 2009,NO_QUERY,KhayeeMariie,@JoshRamsay i wanna go on the 18th but i cant =(.. u guyz shud hit up woodbine beach after 
4,2190899175,Tue Jun 16 04:01:35 PDT 2009,NO_QUERY,THISIZJORDAN,@Nockey Haha im not lying! you are! lol 
0,1965659164,Fri May 29 16:18:42 PDT 2009,NO_QUERY,knitfortattoos,@lemonchild45 what's the matter chickadee? 
0,2244726913,Fri Jun 19 15:07:59 PDT 2009,NO_QUERY,carryfiasco,@bexiclepop  are you not going now either then?
4,2052062869,Fri Jun 05 23:33:06 PDT 2009,NO_QUERY,chupieloo,http://twitpic.com/6q943 - Steve! The love of my life  Goodnight!
4,1564933712,Mon Apr 20 05:24:23 PDT 2009,NO_QUERY,CarnellUNYC,"@kimmikennedy How U enjoy it, every1 else i know saw it says the same "
4,1882303513,Fri May 22 06:37:32 PDT 2009,NO_QUERY,enygma,@e3BethT we're all just amazed you're tweeting about articles right about now  #tek09
0,1880106434,Fri May 22 00:07:08 PDT 2009,NO_QUERY,MsJuicy313,@mlexiehayden The had some of the best groups...Diddy Pop just kills em 
4,2052991261,Sat Jun 06 02:50:19 PDT 2009,NO_QUERY,EviLovesMcFly,@UniqueGuitarist Yes they're the best. 
0,2058254666,Sat Jun 06 14:34:29 PDT 2009,NO_QUERY,bsbbritneyinfo,@GordonJai93 The end!  9 minutes ago from txt
0,1833867035,Mon May 18 00:44:36 PDT 2009,NO_QUERY,KeithAMusic,Morning all... Just walking down to get a coffee. Shouldve drove down! I can't feel my face with the wind 
0,2204374732,Wed Jun 17 02:02:58 PDT 2009,NO_QUERY,sanjuan125,i'm back in school it sucks!!!! 
